abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classification,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,image
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,47,5120,70,319,190,Attaching Pokemon,50,1000000,0.1,50,Bachuruバチュル,Joltik,50,595,57,50,65,bug,electric,0.6,5,0,595.jpg
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,77,5120,70,472,75,EleSpider Pokemon,60,1000000,0.8,70,Dentulaデンチュラ,Galvantula,50,596,97,60,108,bug,electric,14.3,5,0,596.jpg
['Iron Barbs'],1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,50,5120,70,305,255,Thorn Seed Pokemon,91,1000000,0.6,44,Tesseedテッシード,Ferroseed,50,597,24,86,10,grass,steel,18.8,5,0,597.jpg
"['Iron Barbs', 'Anticipation']",1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,94,5120,70,489,90,Thorn Pod Pokemon,131,1000000,1,74,Nutreyナットレイ,Ferrothorn,50,598,54,116,20,grass,steel,110,5,0,598.jpg
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,55,5120,70,300,130,Gear Pokemon,70,1059860,0.3,40,Giaruギアル,Klink,N/A,599,45,60,30,steel,N/A,21,5,0,599.jpg
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,80,5120,70,440,60,Gear Pokemon,95,1059860,0.6,60,Gigiaruギギアル,Klang,N/A,600,70,85,50,steel,N/A,51,5,0,600.jpg
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,100,5120,70,520,30,Gear Pokemon,115,1059860,0.6,60,Gigigiaruギギギアル,Klinklang,N/A,601,70,85,90,steel,N/A,81,5,0,601.jpg
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,5120,70,275,190,EleFish Pokemon,40,1250000,0.2,35,Shibishirasuシビシラス,Tynamo,50,602,45,40,60,electric,N/A,0.3,5,0,602.jpg
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,5120,70,405,60,EleFish Pokemon,70,1250000,1.2,65,Shibibeelシビビール,Eelektrik,50,603,75,70,40,electric,N/A,22,5,0,603.jpg
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,115,5120,70,515,30,EleFish Pokemon,80,1250000,2.1,85,Shibirudonシビルドン,Eelektross,50,604,105,80,50,electric,N/A,80.5,5,0,604.jpg
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,335,255,Cerebral Pokemon,55,1000000,0.5,55,Ligrayリグレー,Elgyem,50,605,85,55,30,psychic,N/A,9,5,0,605.jpg
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,5120,70,485,90,Cerebral Pokemon,75,1000000,1,75,Ohbemオーベム,Beheeyem,50,606,125,95,40,psychic,N/A,34.5,5,0,606.jpg
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30,5120,70,275,190,Candle Pokemon,55,1059860,0.3,50,Hitomoshiヒトモシ,Litwick,50,607,65,55,20,ghost,fire,3.1,5,0,607.jpg
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,40,5120,70,370,90,Lamp Pokemon,60,1059860,0.6,60,Lamplerランプラー,Lampent,50,608,95,60,55,ghost,fire,13,5,0,608.jpg
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,55,5120,70,520,45,Luring Pokemon,90,1059860,1,60,Chandelaシャンデラ,Chandelure,50,609,145,90,80,ghost,fire,34.3,5,0,609.jpg
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,87,10240,35,320,75,Tusk Pokemon,60,1250000,0.6,46,Kibagoキバゴ,Axew,50,610,30,40,57,dragon,N/A,18,5,0,610.jpg
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,117,10240,35,410,60,Axe Jaw Pokemon,70,1250000,1,66,Onondoオノンド,Fraxure,50,611,40,50,67,dragon,N/A,36,5,0,611.jpg
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,147,10240,35,540,45,Axe Jaw Pokemon,90,1250000,1.8,76,Ononokusオノノクス,Haxorus,50,612,60,70,97,dragon,N/A,105.5,5,0,612.jpg
"['Snow Cloak', 'Slush Rush', 'Rattled']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,70,5120,70,305,120,Chill Pokemon,40,1000000,0.5,55,Kumasyunクマシュン,Cubchoo,50,613,60,40,40,ice,N/A,8.5,5,0,613.jpg
"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,130,5120,70,505,60,Freezing Pokemon,80,1000000,2.6,95,Tunbearツンベアー,Beartic,50,614,70,80,50,ice,N/A,260,5,0,614.jpg
['Levitate'],1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,6400,70,515,25,Crystallizing Pokemon,50,1000000,1.1,80,Freegeoフリージオ,Cryogonal,N/A,615,95,135,105,ice,N/A,148,5,0,615.jpg
"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,200,Snail Pokemon,85,1000000,0.4,50,Chobomakiチョボマキ,Shelmet,50,616,40,65,25,bug,N/A,7.7,5,0,616.jpg
"['Hydration', 'Sticky Hold', 'Unburden']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,70,3840,70,495,75,Shell Out Pokemon,40,1000000,0.8,80,Agilderアギルダー,Accelgor,50,617,100,60,145,bug,N/A,25.3,5,0,617.jpg
"['Static', 'Limber', 'Sand Veil']",1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,66,5120,70,471,75,Trap Pokemon,84,1000000,0.7,109,Maggyoマッギョ,Stunfisk,50,618,81,99,32,ground,electric,11,5,0,618.jpg
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,85,6400,70,350,180,Martial Arts Pokemon,50,1059860,0.9,45,Kojofuコジョフー,Mienfoo,50,619,55,50,65,fighting,N/A,20,5,0,619.jpg
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,6400,70,510,45,Martial Arts Pokemon,60,1059860,1.4,65,Kojondoコジョンド,Mienshao,50,620,95,60,105,fighting,N/A,35.5,5,0,620.jpg
"['Rough Skin', 'Sheer Force', 'Mold Breaker']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,120,7680,70,485,45,Cave Pokemon,90,1000000,1.6,77,Crimganクリムガン,Druddigon,50,621,60,90,48,dragon,N/A,139,5,0,621.jpg
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,74,6400,70,303,190,Automaton Pokemon,50,1000000,1,59,Gobitゴビット,Golett,N/A,622,35,50,35,ground,ghost,92,5,0,622.jpg
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,124,6400,70,483,90,Automaton Pokemon,80,1000000,2.8,89,Goloogゴルーグ,Golurk,N/A,623,55,80,55,ground,ghost,330,5,0,623.jpg
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,85,5120,35,340,120,Sharp Blade Pokemon,70,1000000,0.5,45,Komatanaコマタナ,Pawniard,50,624,40,40,60,dark,steel,10.2,5,0,624.jpg
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,125,5120,35,490,45,Sword Blade Pokemon,100,1000000,1.6,65,Kirikizanキリキザン,Bisharp,50,625,60,70,70,dark,steel,70,5,0,625.jpg
"['Reckless', 'Sap Sipper', 'Soundproof']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,5120,70,490,45,Bash Buffalo Pokemon,95,1000000,1.6,95,Buffronバッフロン,Bouffalant,50,626,40,95,55,normal,N/A,94.6,5,0,626.jpg
"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,5120,70,350,190,Eaglet Pokemon,50,1250000,0.5,70,Washibonワシボン,Rufflet,100,627,37,50,60,normal,flying,10.5,5,0,627.jpg
"['Keen Eye', 'Sheer Force', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,5120,70,510,60,Valiant Pokemon,75,1250000,1.5,100,Warrgleウォーグル,Braviary,100,628,57,75,80,normal,flying,41,5,0,628.jpg
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,5120,35,370,190,Diapered Pokemon,75,1250000,0.5,70,Valchaiバルチャイ,Vullaby,0,629,45,65,60,dark,flying,9,5,0,629.jpg
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,5120,35,510,60,Bone Vulture Pokemon,105,1250000,1.2,110,Vulginaバルジーナ,Mandibuzz,0,630,55,95,80,dark,flying,39.5,5,0,630.jpg
"['Gluttony', 'Flash Fire', 'White Smoke']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,5120,70,484,90,Anteater Pokemon,66,1000000,1.4,85,Kuitaranクイタラン,Heatmor,50,631,105,66,65,fire,N/A,58,5,0,631.jpg
"['Swarm', 'Hustle', 'Truant']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,5120,70,484,90,Iron Ant Pokemon,112,1000000,0.3,58,Aiantアイアント,Durant,50,632,48,48,109,bug,steel,33,5,0,632.jpg
['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,10240,35,300,45,Irate Pokemon,50,1250000,0.8,52,Monozuモノズ,Deino,50,633,45,50,38,dark,dragon,17.3,5,0,633.jpg
['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,10240,35,420,45,Hostile Pokemon,70,1250000,1.4,72,Diheadジヘッド,Zweilous,50,634,65,70,58,dark,dragon,50,5,0,634.jpg
['Levitate'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,10240,35,600,45,Brutal Pokemon,90,1250000,1.8,92,Sazandoraサザンドラ,Hydreigon,50,635,125,90,98,dark,dragon,160,5,0,635.jpg
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,10240,70,360,45,Torch Pokemon,55,1250000,1.1,55,Merlarvaメラルバ,Larvesta,50,636,50,55,60,bug,fire,28.8,5,0,636.jpg
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,10240,70,550,15,Sun Pokemon,65,1250000,1.6,85,Ulgamothウルガモス,Volcarona,50,637,135,105,100,bug,fire,46,5,0,637.jpg
['Justified'],0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,20480,35,580,3,Iron Will Pokemon,129,1250000,2.1,91,Cobalonコバルオン,Cobalion,N/A,638,90,72,108,steel,fighting,250,5,1,638.jpg
['Justified'],0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,20480,35,580,3,Cavern Pokemon,90,1250000,1.9,91,Terrakionテラキオン,Terrakion,N/A,639,72,90,108,rock,fighting,260,5,1,639.jpg
['Justified'],1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,20480,35,580,3,Grassland Pokemon,72,1250000,2,91,Virizionビリジオン,Virizion,N/A,640,90,129,108,grass,fighting,200,5,1,640.jpg
"['Prankster', 'Defiant', 'Regenerator']",0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,3,Cyclone Pokemon,80,1250000,1.5,79,Tornelos (keshin Forme)トルネロス,Tornadus,100,641,110,90,121,flying,N/A,63,5,1,641.jpg
"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,3,Bolt Strike Pokemon,70,1250000,1.5,79,Voltolos (keshin Forme)ボルトロス,Thundurus,100,642,145,80,101,electric,flying,61,5,1,642.jpg
['Turboblaze'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,30720,0,680,3,Vast White Pokemon,100,1250000,3.2,100,Reshiramレシラム,Reshiram,N/A,643,150,120,90,dragon,fire,330,5,1,643.jpg
['Teravolt'],1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,30720,0,680,3,Deep Black Pokemon,120,1250000,2.9,100,Zekromゼクロム,Zekrom,N/A,644,120,100,90,dragon,electric,345,5,1,644.jpg
"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,30720,90,600,3,Abundance Pokemon,90,1250000,1.5,89,Landlos (keshin Forme)ランドロス,Landorus,100,645,105,80,91,ground,flying,68,5,1,645.jpg
"['Pressure', 'Teravolt', 'Turboblaze']",1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,30720,0,700,3,Boundary Pokemon,90,1250000,3,125,Kyuremキュレム,Kyurem,N/A,646,170,100,95,dragon,ice,325,5,1,646.jpg
['Justified'],0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,20480,35,580,3,Colt Pokemon,90,1250000,1.4,91,Keldeo (itsumo No Sugata)ケルディオ,Keldeo,N/A,647,129,90,108,water,fighting,48.5,5,1,647.jpg
['Serene Grace'],2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,30720,100,600,3,Melody Pokemon,90,1250000,0.6,100,Meloetta (step Forme)メロエッタ,Meloetta,N/A,648,77,77,128,normal,psychic,6.5,5,1,648.jpg
['Download'],0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,30720,0,600,3,Paleozoic Pokemon,95,1250000,1.5,71,Genesectゲノセクト,Genesect,N/A,649,120,95,99,bug,steel,82.5,5,1,649.jpg
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,5120,70,313,45,Spiky Nut Pokemon,65,1059860,0.4,56,Harimaronハリマロン,Chespin,88.1,650,48,45,38,grass,N/A,9,6,0,650.jpg
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,5120,70,405,45,Spiny Armor Pokemon,95,1059860,0.7,61,Hariborgハリボーグ,Quilladin,88.1,651,56,58,57,grass,N/A,29,6,0,651.jpg
"['Overgrow', 'Bulletproof']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,5120,70,530,45,Spiny Armor Pokemon,122,1059860,1.6,88,Brigarronブリガロン,Chesnaught,88.1,652,74,75,64,grass,fighting,90,6,0,652.jpg
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,5120,70,307,45,Fox Pokemon,40,1059860,0.4,40,Fokkoフォッコ,Fennekin,88.1,653,62,60,60,fire,N/A,9.4,6,0,653.jpg
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,5120,70,409,45,Fox Pokemon,58,1059860,1,59,Tairenarテールナー,Braixen,88.1,654,90,70,73,fire,N/A,14.5,6,0,654.jpg
"['Blaze', 'Magician']",1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,5120,70,534,45,Fox Pokemon,72,1059860,1.5,75,Mahoxyマフォクシー,Delphox,88.1,655,114,100,104,fire,psychic,39,6,0,655.jpg
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,5120,70,314,45,Bubble Frog Pokemon,40,1059860,0.3,41,Keromatsuケロマツ,Froakie,88.1,656,62,44,71,water,N/A,7,6,0,656.jpg
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,5120,70,405,45,Bubble Frog Pokemon,52,1059860,0.6,54,Gekogashiraゲコガシラ,Frogadier,88.1,657,83,56,97,water,N/A,10.9,6,0,657.jpg
"['Torrent', 'Protean', 'Battle Bond']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,5120,70,640,45,Ninja Pokemon,67,1059860,1.5,72,Gekkougaゲッコウガ,Greninja,88.1,658,153,71,132,water,dark,40,6,0,658.jpg
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,3840,70,237,255,Digging Pokemon,38,1000000,0.4,38,Horubeeホルビー,Bunnelby,50,659,32,36,57,normal,N/A,5,6,0,659.jpg
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,3840,70,423,127,Digging Pokemon,77,1000000,1,85,Horudoホルード,Diggersby,50,660,50,77,78,normal,ground,42.4,6,0,660.jpg
"['Big Pecks', 'Gale Wings']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,3840,70,278,255,Tiny Robin Pokemon,43,1059860,0.3,45,Yayakomaヤヤコマ,Fletchling,50,661,40,38,62,normal,flying,1.7,6,0,661.jpg
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,3840,70,382,120,Ember Pokemon,55,1059860,0.7,62,Hinoyakomaヒノヤコマ,Fletchinder,50,662,56,52,84,fire,flying,16,6,0,662.jpg
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,45,Scorching Pokemon,71,1059860,1.2,78,Fiarrowファイアロー,Talonflame,50,663,74,69,126,fire,flying,24.5,6,0,663.jpg
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,255,Scatterdust Pokemon,40,1000000,0.3,38,Kofukimushiコフキムシ,Scatterbug,50,664,27,25,35,bug,N/A,2.5,6,0,664.jpg
"['Shed Skin', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,120,Scatterdust Pokemon,60,1000000,0.3,45,Kofuuraiコフーライ,Spewpa,50,665,27,30,29,bug,N/A,8.4,6,0,665.jpg
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,3840,70,411,45,Scale Pokemon,50,1000000,1.2,80,Viviyonビビヨン,Vivillon,50,666,90,50,89,bug,flying,17,6,0,666.jpg
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,5120,70,369,220,Lion Cub Pokemon,58,1059860,0.6,62,Shishikoシシコ,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0,667.jpg
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,5120,70,507,65,Royal Pokemon,72,1059860,1.5,86,Kaenjishiカエンジシ,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0,668.jpg
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,5120,70,303,225,Single Bloom Pokemon,39,1000000,0.1,44,Flabebeフラベベ,Flabébé,0,669,61,79,42,fairy,N/A,0.1,6,0,669.jpg
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,551,120,Fairy Pokemon,67,1000000,0.2,74,Floetteフラエッテ,Floette,0,670,125,128,92,fairy,N/A,0.9,6,0,670.jpg
"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,552,45,Garden Pokemon,68,1000000,1.1,78,Florgesフラージェス,Florges,0,671,112,154,75,fairy,N/A,10,6,0,671.jpg
"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,350,200,Mount Pokemon,48,1000000,0.9,66,Meecleメェークル,Skiddo,50,672,62,57,52,grass,N/A,31,6,0,672.jpg
"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,531,45,Mount Pokemon,62,1000000,1.7,123,Gogoatゴーゴート,Gogoat,50,673,97,81,68,grass,N/A,91,6,0,673.jpg
"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,6400,70,348,220,Playful Pokemon,62,1000000,0.6,67,Yanchamヤンチャム,Pancham,50,674,46,48,43,fighting,N/A,8,6,0,674.jpg
"['Iron Fist', 'Mold Breaker', 'Scrappy']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,6400,70,495,65,Daunting Pokemon,78,1000000,2.1,95,Gorondaゴロンダ,Pangoro,50,675,69,71,58,fighting,dark,136,6,0,675.jpg
['Fur Coat'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,472,160,Poodle Pokemon,60,1000000,1.2,75,Trimmienトリミアン,Furfrou,50,676,65,90,102,normal,N/A,28,6,0,676.jpg
"['Keen Eye', 'Infiltrator', 'Own Tempo']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,355,190,Restraint Pokemon,54,1000000,0.3,62,Nyasperニャスパー,Espurr,50,677,63,60,68,psychic,N/A,3.5,6,0,677.jpg
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,466,75,Constraint Pokemon,76,1000000,0.6,74,Nyaonixニャオニクス,Meowstic,50,678,83,81,104,psychic,N/A,8.5,6,0,678.jpg
['No Guard'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,5120,70,325,180,Sword Pokemon,100,1000000,0.8,45,Hitotsukiヒトツキ,Honedge,50,679,35,37,28,steel,ghost,2,6,0,679.jpg
